sample,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26
England_EIA:I11149,0.12520499999999998,0.13811199999999998,0.067505,0.046189,0.043085,0.016455,0.00564,0.003692,0.010022,0.009476,-8.12e-4,0.003297,-0.011893,-0.014450000000000001,0.024700999999999997,-0.003447,-0.019818,0.006967999999999999,0.0012569999999999999,-0.005503,0.0026200000000000004,0.005563999999999999,-0.005792999999999999,0.007109,0.001557
England_EIA:I11154,0.133173,0.12592599999999998,0.061848,0.049096,0.035391,0.019243,-0.00188,0.004846,0.002454,3.6399999999999996e-4,-0.003085,0.005545,-0.016798999999999998,-0.015964,0.026873,-0.012729,-0.017471,-0.0040539999999999994,-0.0026400000000000004,0.0016259999999999998,0.004742,7.419999999999999e-4,-2.4599999999999996e-4,-0.001566,0.001916
England_EIA:I11995,0.12520499999999998,0.127957,0.061471,0.047158,0.035082999999999996,0.015896999999999998,0.004465,0.007154,0.001023,0.0016400000000000002,-0.004872,0.007194,-0.020515,-0.020780999999999997,0.027687,0.015380000000000001,-0.009518,0.003927,-0.001006,-0.0057529999999999994,-0.001248,-0.002473,-0.006409,7.23e-4,0.008381999999999999
England_EIA:I12610,0.142279,0.135065,0.061094,0.037791,0.040930999999999995,0.010319,0.011751,0.0034609999999999997,8.179999999999999e-4,0.0072889999999999995,6.500000000000001e-4,0,-0.020515,-0.025873,0.027687,0.031424,-0.014603,0.014569,-0.010559,0.0037519999999999997,0.015098,0.024731,0.017748,0.013255,-0.015328
England_EIA:I12783,0.12520499999999998,0.132019,0.064111,0.029393,0.042469,0.008367,2.35e-4,0.011076,0.020861,0.010205,-0.0034100000000000003,-4.5e-4,-0.014866,-0.015414,0.019001,-0.0017239999999999998,-0.015516,-0.004561,2.51e-4,3.75e-4,0.011729,-0.002597,-0.007148,8.43e-4,0.003832
England_EIA:I12787,0.134311,0.139128,0.064111,0.034561,0.038776,0.015338999999999998,4.7e-4,0.004154,0.012271,0.014579,-0.013641,0.007793,-0.019772,-0.004129,0.016422,-0.01127,-0.022948,6.33e-4,1.26e-4,-0.0040019999999999995,0.005116,0.008407999999999999,0.0029579999999999997,-0.0048200000000000005,-0.008622
England_EIA:I13682,0.12748199999999998,0.140143,0.053550999999999994,0.055879,0.036930000000000004,0.014223,0.006110000000000002,0.009000000000000001,0.0028629999999999997,0.005831999999999999,0.002436,0.006294,-0.009514,-0.017478,0.023072,0.008485999999999999,0.002868,8.87e-4,0.004399,0.006627999999999999,0.00574,-0.002349,0.002711,0.001205,0.002634
England_EIA:I13684,0.124067,0.147252,0.060339,0.055879,0.038469,0.015338999999999998,0.00423,0.001385,0.013499,0.009841,0.002273,0.007343,-0.024678,-0.018854,0.024294,-1.33e-4,-0.017602,0.004307,-2.51e-4,0.002126,-1.25e-4,0.007418999999999999,-0.005546,0.008073,0.0035919999999999997
England_EIA:I13688,0.121791,0.135065,0.062225,0.051357,0.031698,0.01506,0.002585,2.3099999999999998e-4,0.006545,0.003098,-0.003735,0.0059949999999999995,-0.017245,-0.004266,0.026058,-0.009546,-0.013169,0.003927,-0.003771,0.002626,0.008610000000000001,-9.89e-4,-0.005423,0.001205,-0.006465999999999999
England_EIA:I13689,0.13544900000000001,0.135065,0.061094,0.047158,0.039392,0.017012,0.00564,-2.3099999999999998e-4,0.012885,0.016947999999999998,-0.003085,0.011839,-0.018434,-0.01101,0.014658,0.0037129999999999997,-1.3000000000000002e-4,0.002154,0.005656,0.006128,0.008735,-0.0056879999999999995,-0.0067789999999999994,0.007832,-0.001916
England_EIA:I14381,0.124067,0.13811199999999998,0.058830999999999994,0.045543,0.040007,0.012829,0.00799,0.001385,0.003681,0.015490000000000004,-0.003085,0.0059949999999999995,-0.020367,-0.012937,0.019408,0.019225,0.010691,0.002154,0.005154,0.007003,0.0014969999999999998,0.006925,-0.001356,0.006025,0.0029939999999999997
England_EIA:I14747,0.12748199999999998,0.135065,0.066373,0.051680000000000004,0.048932,0.014502,0.001645,0.016384,-0.001023,0.006196,0.006496,0.014837,-0.013528,-9.63e-4,0.017915,0.010475,0.022426,-0.0038009999999999997,0.009302,0.014882,0.004991,-0.006306,0.011462,-0.004458,0.008502
England_EIA:I14857,0.130897,0.135065,0.070144,0.059108999999999995,0.031698,0.03012,-0.0032900000000000004,6.92e-4,-0.002045,0.017677,0.005196,-0.006894,-0.010852,-0.034543,0.018729,0.001591,0.005867,0.016596,0.005908,-0.0040019999999999995,-0.0026200000000000004,0.005441,-0.005176,0.010363,0.002275
England_EIA:I16600,0.119514,0.140143,0.058830999999999994,0.043282,0.046470000000000004,0.009761,-0.00564,0.008768999999999999,0.002045,0.015126,0.007470000000000002,0.0029969999999999997,-0.019475,-0.00289,0.019001,-0.007823,-0.013038,0.001267,-0.0030169999999999997,-1.25e-4,0.008235,0.015333,0.006286,0.006025,2.3899999999999998e-4
England_EIA:I16602,0.130897,0.140143,0.061848,0.039729,0.033545,0.013666,0.010105,0.014307,0.020248,0.016583,-0.002761,-7.49e-4,-0.011447,-0.026974,0.019815,-0.010342,-0.018123,-0.002787,0.00176,0.002876,0.01148,0.012860000000000003,-0.013557,-0.0039759999999999995,0.009460000000000001
England_EIA:I16612,0.12975799999999998,0.117801,0.06939000000000002,0.049419,0.035699,0.007809,0.0047,-0.003231,0.00634,0.007653999999999999,0.010718,0.006444,-0.006541,-0.021882,0.014658,0.025855,0.015255,-0.008487999999999999,0.006661999999999999,0.004252,0.029074,-2.47e-4,-0.0029579999999999997,-0.002892,0.005268999999999999
England_EIA:I16617,0.112685,0.135065,0.065619,0.038113999999999995,0.043393,0.023427,0.008695,0.005307,0.006545,-0.0014579999999999999,-0.003573,0.001499,-0.0066900000000000015,-0.007156,0.021444,-0.011138,-0.022817,0.007855,0.002263,-0.017884,0.012353,0.014220000000000003,4.93e-4,0.017231,0.0033529999999999996
England_EIA:I16618,0.124067,0.120848,0.062979,0.040698,0.036007,0.0251,-0.00141,-0.0027689999999999998,0.007771999999999999,0.006743,3.25e-4,0.004646,-0.018434,-0.017065,0.022665,0.0071600000000000006,-0.009518,-0.0020269999999999997,-0.005279,0.004502,0.005241,6.18e-4,-7.39e-4,0.0026509999999999997,0.010658
England_EIA:I17258,0.124067,0.136081,0.06260199999999999,0.039083,0.041546,0.023148,0.0021149999999999997,-9.23e-4,0.013294,0.010023,-0.006170999999999999,0.004346,-0.015312,-0.016515,0.022394,0.002387,-0.016298,-0.0031669999999999997,-0.0025139999999999997,-0.001501,8.73e-4,0.006183,0,4.819999999999999e-4,0.002036
England_EIA:I17259,0.120652,0.13405,0.06260199999999999,0.039406,0.042162,0.012829,0.005405,0.005537999999999999,0.014317,0.013485,-0.008607,0.003447,-0.017245,-0.012248,0.019271999999999997,0.0035800000000000003,-0.014473,0.00266,0.0016339999999999998,0.004502,0.01123,0.0014839999999999999,-0.001356,-0.005784,-0.006705999999999999
England_EIA:I17260,0.130897,0.136081,0.058077,0.042313,0.037544999999999995,0.015338999999999998,0.006110000000000002,9.23e-4,0.007976,0.005648999999999999,-0.010718,3.0000000000000003e-4,-0.008176,-0.0026149999999999997,0.029316,-0.0057009999999999995,-0.018384,0.0022800000000000003,0.002891,-0.002876,0.003119,0.008407999999999999,0,-0.001325,0.0029939999999999997
England_EIA:I19287,0.124067,0.137096,0.067505,0.042636,0.040623,0.019801,0.00376,-0.001154,0.006954,0.0029159999999999998,-0.002923,0.004496,-0.022150000000000006,-0.007431999999999999,0.0095,7.959999999999998e-4,-0.012778,-0.008107999999999999,-0.010559,0.002376,0.013102,0.0058119999999999995,-4.93e-4,-0.001446,0.001197
England_EIA:I19861,0.134311,0.132019,0.052043,0.037468,0.040007,0.017012,0.005875,0.007154,0.002045,7.289999999999998e-4,-0.001624,0.004496,-0.005203,-0.014588,0.011401,0.015380000000000001,0.008213999999999999,0.0011400000000000002,-0.004651,0.010755,0.006862999999999999,-0.0018549999999999999,0.005176,-6.02e-4,0.009460000000000001
England_EIA:I19862,0.12520499999999998,0.129988,0.064111,0.054264,0.042469,0.012271,0.00423,0.011076,0.013294,0.012574,-0.015102,0.004046,-0.018137,-0.014863,0.020358,-0.004508,-0.022165,0.003547,-8.8e-4,-0.011756,0.009982,0.009769,-0.004314,0.007470999999999999,-0.003712
England_EIA:I19863,0.121791,0.136081,0.06712699999999999,0.043282,0.050779,0.012271,0.003994999999999999,0.006692,0.011249,0.014214,-0.0034100000000000003,0.007943,-0.015757999999999998,-0.016652,0.016422,0.005834,-0.001434,0.0022800000000000003,-0.006158999999999999,-0.0020009999999999997,0.012852,0.002226,0.004314,0.007109,0.001916
England_EIA:I19868,0.122929,0.135065,0.05506000000000001,0.048773,0.050470999999999995,0.016176,2.35e-4,0.002077,0.0016359999999999999,0.005467,-0.005359,0.006144999999999999,-0.012190000000000001,-0.022983,0.015336,0.019225,0.005867,-0.005828,7.54e-4,0.005253,0.011105,-0.005193,-0.0053,0.007953,-4.79e-4
England_EIA:I20585,0.133173,0.129988,0.061471,0.037791,0.036314,0.01506,0.00517,0.003231,0.011044,0.012757,-0.002111,0.010641,-0.020515,-0.007844,0.021037,0.025059,0.011474,0.002534,0.0026400000000000004,-0.0020009999999999997,-6.24e-4,-0.004327999999999999,-0.009244,0.003735,5.989999999999999e-4
England_EIA:I27381,0.12975799999999998,0.128972,0.061094,0.056848,0.042162,0.020359,-4.7e-4,0.005769,0.006545,0.011663,-0.007306999999999999,0.004796,-0.012190000000000001,-0.010872,0.029451,-0.008617999999999999,-0.021512999999999997,-6.33e-4,-0.0026400000000000004,0.001751,0.009982,0.009521,-0.0066549999999999995,-0.0026509999999999997,-0.006586
England_EIA:I27382,0.132035,0.14826699999999998,0.061471,0.038113999999999995,0.047086,0.015618,-0.001645,0.003692,0.008999,0.017859,-0.010718,0.005844999999999999,-0.019326,-0.014038,0.021444,0.010077,-0.007561999999999999,0.006208,0.0040219999999999995,0.003377,0.006987999999999999,0.0040809999999999996,-7.39e-4,0.008796,-0.001197
England_EIA:I27383,0.124067,0.135065,0.04714,0.040698,0.035082999999999996,0.014781,4.7e-4,0.003922999999999999,0.002045,0.0072889999999999995,-0.002923,0.014387,-0.018137,-0.012524,0.024700999999999997,0.011933,0.005215,5.07e-4,0,-0.0013759999999999998,0.006987999999999999,0.003339,-1.2299999999999998e-4,0.008555,-8.38e-4
England_EIA_highEEF:I12774,0.12520499999999998,0.142174,0.058077,0.013566,0.051086,0.0047409999999999996,-0.0047,0.006461,0.020861,0.026242,-0.007470000000000002,0.006594,-0.017839,-0.021332,0.004072,6.63e-4,-0.003781,0.003041,-0.001508,0.006128,-2.5e-4,-0.004822,-0.005546,-0.004097,0.0017959999999999999
England_EIA_highEEF:I19867,0.12975799999999998,0.14319,0.063356,0.035852999999999996,0.049547999999999995,0.011713,0.009635,0.005307,0.016361999999999998,0.02278,-0.007470000000000002,0.007643,-0.013528,-2.7499999999999996e-4,0.015879,0.008884,-0.004302999999999999,-0.002407,0.0025139999999999997,-2.5e-4,0.014100000000000001,0.0058119999999999995,-0.008504,-0.006025,0.006705999999999999
England_IA:I12772,0.130897,0.13100299999999998,0.064488,0.060401,0.041546,0.016732999999999998,-7.05e-4,0.010384000000000001,0.0057269999999999995,0.0021869999999999997,-0.009581,0.001499,-0.010704,-0.013487,0.019271999999999997,0.010607,-0.00339,-0.004181,0.00176,0.006003,0.004866,0.009521,-0.004437,0.007953,-0.002515
England_IA:I16380,0.13544900000000001,0.13100299999999998,0.064488,0.057817,0.036007,0.013666,0.001645,6.92e-4,0.004295,0.005831999999999999,-0.0071449999999999994,0.006594,-0.017393,-0.015001,0.019001,0.026518,0.004824,-6.33e-4,0.001508,0.011881,-0.001996,-0.008284999999999999,-0.001725,0.01446,-9.58e-4
England_IA:I16388,0.12520499999999998,0.141159,0.061094,0.045543,0.038469,0.011435,0,0.003,0.007567,0.013850000000000001,-0.006333,0.009891,-0.017096,-0.011698,0.028908,0.014187,-0.0066500000000000005,-0.007095,-0.011313,0.014757,0.006364,0.009769,0.001109,3.61e-4,-0.014609
England_IA:I16439,0.12634399999999998,0.142174,0.056191,0.052648999999999994,0.047393,0.019243,0.00235,0.008538,0.010022,0.0021869999999999997,-0.00406,0.004646,-0.012785,-0.007568999999999999,0.015065,-0.0071600000000000006,-0.015125,0.00266,0.005405,0.0037519999999999997,0.002121,0.002473,0.005423,0.0026509999999999997,0.003473
England_IA:I16440,0.132035,0.13100299999999998,0.057699,0.054910000000000014,0.043393,0.016176,-0.003055,0.0027689999999999998,0.007363,-9.11e-4,-0.003573,0.015286,-0.006095,-0.011836,0.027280000000000002,0.0010609999999999999,-0.008345,-3.8e-4,-0.007541999999999999,-0.005127,0.005614999999999999,-0.003215,0.001232,0.015062,-0.002515
England_IA:I16441,0.12862,0.12491000000000001,0.064111,0.047804,0.037544999999999995,0.023148,0.00282,0.001846,-0.001023,0.007836,-0.005684,0.007943,-0.015015,-0.019267,0.025786999999999997,0.008485999999999999,-0.0032600000000000003,-0.001647,-2.51e-4,0.002751,0.0011229999999999999,0.001113,0.006286,0.010845,0.002395
England_IA:I16442,0.12634399999999998,0.128972,0.060339,0.057171,0.041853999999999995,0.011713,0.0032900000000000004,-0.001615,0.0022500000000000003,-3.6399999999999996e-4,6.500000000000001e-4,0.01094,-0.004162,-0.012248,0.022665,0.006762,-0.008995999999999999,0.007475,0.005154,0.004502,0.007612,0.006677,-0.001232,-3.61e-4,-0.003473
England_IA:I21305,0.136588,0.13811199999999998,0.060716,0.056201999999999995,0.047393,0.019522,0.00282,0.003922999999999999,0.014726,0.006925,-0.002761,0.001049,-0.032111,-0.030827,0.018322,0.018430000000000002,0.006519,0.002154,-0.010559,0.002626,-0.006114,0.008407999999999999,-0.009367,0.013978,0.011975
England_IA:I6769,0.12862,0.139128,0.06675,0.050711,0.037238,0.013108,0.001175,-0.001154,0.0071579999999999994,7.289999999999998e-4,-0.008607,0.008692,-0.01442,-0.013074,0.022258,-0.003845,-0.017993,0.010769,0.009427,-0.0013759999999999998,0.012603,0.005070000000000002,-0.003574,0.008435,0.00455
England_IA_o.SG:M1489,0.12862,0.123895,0.060339,0.040375,0.027697,0.023148,0.005405,0.003231,0.001227,0.010752,0.005684,0.007343,-0.010406,-0.016928,0.020222,0.014054,0.01017,-0.004561,0.00352,-0.0016259999999999998,0.001622,0.0035859999999999998,-0.001972,0.009640000000000001,-4.79e-4
England_LIA:I12785,0.12520499999999998,0.13405,0.057699,0.050065,0.043393,0.013666,0.00235,0.010846,0.006749,0.0074719999999999995,-6.500000000000001e-4,0.008992,-0.013974,-0.013487,0.016286,0.005569,-7.819999999999999e-4,-8.87e-4,0.006661999999999999,0.002126,0.003244,0.004575,0.010476,0.008796,-0.011017
England_LIA:I12791,0.130897,0.132019,0.063356,0.053941,0.040315,0.009482,-2.35e-4,0.011076,0.011862,0.005648999999999999,-0.001949,0.003297,-0.020069,-0.014726,0.027551,0.010740000000000001,-0.009388,0.002787,0.002891,0.006627999999999999,1.25e-4,-9.89e-4,-0.004683,0.013496,-0.00491
England_LIA:I12927,0.12748199999999998,0.137096,0.061094,0.051034,0.037853,0.014223,-0.00235,0.0062309999999999996,0.0071579999999999994,0.003098,-6.500000000000001e-4,0.008243,-0.009217,-0.016928,0.024294,0.009281,-0.002477,0.008361,-0.00176,0.008128999999999999,0.005614999999999999,0.001237,-0.003574,0.008314,0.003113
England_LIA:I12931,0.12975799999999998,0.127957,0.064488,0.044574,0.032006,0.023148,0.006110000000000002,0.006461,0.001023,-0.004738,-0.004547,0.007643,-0.016947,-0.011147,0.024700999999999997,0.014187,-0.004563,-0.003041,0.001508,7.5e-4,0.005116,-0.003957,-7.39e-4,0.008555,0.006586
England_LIA:I12932,0.130897,0.133034,0.061471,0.052648999999999994,0.042469,0.017849,0.003994999999999999,0.011538,0.005931,0.006743,1.6199999999999998e-4,0.005095,-0.015461,-0.023809,0.019001,0.025457,0.010561,-0.0040539999999999994,0.0055309999999999995,0.014507,0.006613,0.003833,0.001725,0.008555,-0.002275
England_LIA:I19870,0.119514,0.13100299999999998,0.056568,0.04522,0.038161,0.016176,0.00141,0.004384,0.011044,0.009112,-0.005033999999999999,-7.49e-4,-0.020812,-0.012661,0.024158,0.008353,-0.006389,-0.002534,2.51e-4,0.0030009999999999998,0.00287,0.003215,-0.007025,1.2000000000000002e-4,0.0046700000000000005
England_MIA:I11146,0.137726,0.136081,0.065242,0.03876,0.040007,0.011713,0.004935,0.023767999999999997,0.019634,5.47e-4,-0.0068200000000000005,0.002548,-0.014123,0.001789,0.019679,-0.010740000000000001,-0.013821,0.001014,-0.005405,-1.25e-4,0.0011229999999999999,-0.006059,0.008133999999999999,0.001446,0.002515
England_MIA:I11147,0.12520499999999998,0.13405,0.055437,0.053618,0.033236999999999996,0.010877,0.006110000000000002,0.011769,0.011862,0.0032800000000000004,-0.014615,4.5e-4,-0.010109,-0.009221,0.024294,-0.002519,-0.014212,0.005194,5.03e-4,0.002626,0.006489,0.00136,-0.012941,0.008435,-0.006346999999999999
England_MIA:I11148,0.12748199999999998,0.128972,0.059585,0.048127,0.032929,0.013945,9.4e-4,0.004615,0.005522,-0.001822,0.001949,0.008842,-0.006986999999999999,-0.014863,0.023887,-0.003182,-0.003129,-0.008615,-0.007038999999999999,-0.002876,0.001996,0.009769,-0.00419,-0.003253,-8.38e-4
England_MIA:I11150,0.12634399999999998,0.129988,0.061471,0.04522,0.041238,0.01506,0.00799,0.014999,0.0051129999999999995,0.008383,-0.005684,0.008842,-0.019623,-0.017065,0.024565,3.9799999999999997e-4,-0.010431,-0.003041,0.006285,0.012756,0.007861,0.0021019999999999997,0.003328,-0.003012,-0.0033529999999999996
England_MIA:I11151,0.124067,0.13811199999999998,0.056191,0.046189,0.041546,0.01506,4.7e-4,0.004384,0.012885,0.010205,-0.006496,0.008393,-0.024678,-0.010459,0.027958,0.011668,-0.004693999999999999,7.6e-4,0.00176,-2.5e-4,0.004242999999999999,1.24e-4,-0.006286,0.0026509999999999997,1.2000000000000002e-4
England_MIA:I11153,0.13544900000000001,0.136081,0.054681999999999994,0.04522,0.045547,0.017291,0.00188,0.008307,0.010431,0.006013999999999999,-0.009419,0.006744,-0.016204,-0.020506,0.016151,0.018695,0.011213,-0.005320999999999999,0.001885,0.001126,-9.98e-4,0.004822,0.003944,0.006025,-0.003832
England_MIA:I11156,0.134311,0.141159,0.053928,0.047804,0.041546,0.016455,-0.00141,-0.003692,0.013703,0.008201,-0.0060079999999999995,0.004796,-0.013677,-0.016928,0.027280000000000002,0.005304,-0.005085,0.0013939999999999998,0.004399,0.006627999999999999,0.003369,0.005070000000000002,-0.008751,0.010242,0.004431
England_MIA:I11997,0.137726,0.129988,0.053550999999999994,0.050065,0.044008,0.018965,0.003994999999999999,-0.002538,0.009613,0.005467,-4.8699999999999997e-4,0.004346,-0.0062439999999999996,-0.023533,0.022801,0.019756,0.00691,-0.004687,-7.54e-4,0.002251,0.0013729999999999999,-3.7099999999999996e-4,-0.005423,0.014098,0.003712
England_MIA:I12770,0.130897,0.137096,0.07316099999999999,0.049096,0.041546,0.016732999999999998,0.003525,0.009000000000000001,0.0071579999999999994,0.006925,-0.004872,0.005694999999999999,-0.015907,-0.015688999999999998,0.016694,0.018032,-0.002608,0.0057009999999999995,0.003645,0.01063,0.015223,7.419999999999999e-4,-7.39e-4,0.005663,0.00479
England_MIA:I12771,0.136588,0.13405,0.058454,0.049419,0.040930999999999995,0.025379,0.006580000000000002,0.007845999999999999,-6.14e-4,0.004190999999999999,-0.002923,0.007044,-0.017096,-0.00867,0.024158,0.002519,-0.0103,0.002914,0.007918999999999999,0.001,7.49e-4,0,-0.001109,0.015183,-0.0029939999999999997
England_MIA:I12775,0.133173,0.13405,0.060339,0.050387999999999995,0.041546,0.018407,0.00376,0.0062309999999999996,0.011862,0.001822,-0.001949,-4.5e-4,-0.011447,-0.019405,0.017779,0.015778,-0.00352,0,0,0.008379,0.0017469999999999999,0.0072959999999999995,-0.008627,0.0069889999999999996,-0.0017959999999999999
England_MIA:I12778,0.134311,0.129988,0.07127599999999999,0.056201999999999995,0.035082999999999996,0.014781,-9.4e-4,-2.3099999999999998e-4,0.00634,0.004008999999999999,-0.013478,0.003447,-0.020218,-0.014726,0.022394,0.0047729999999999995,-0.011083,0.005068,0.005154,0.004502,0.009733,0.002597,-0.003204,0.004216999999999999,0.001557
England_MIA:I13615,0.133173,0.13405,0.057699,0.050711,0.040007,0.013945,9.4e-4,0.010846,0.00634,0.016037,-0.004709,0.008992,-0.007581999999999999,-0.015001,0.013165,0.004242999999999999,-0.01004,-0.004181,0.006285,-0.0025009999999999998,0.002496,0.004203999999999999,-0.0024649999999999997,-0.003735,0.004431
England_MIA:I13680,0.12520499999999998,0.123895,0.057699,0.060078,0.0397,0.021753,-0.003994999999999999,0.007154,0.006749,0.004920000000000002,-0.015752,0.008393,-0.014717,-0.00523,0.025380000000000007,0.002121,-0.0066500000000000005,0.003041,-0.002263,0.002126,0.007487,0.006183,-0.002095,0.016388,0.001676
England_MIA:I13685,0.134311,0.151314,0.058830999999999994,0.053294999999999995,0.03416,0.017570000000000002,-0.0032900000000000004,0.007384,0.0028629999999999997,0.013668,-0.011854,0.010790000000000001,-0.014569,-0.006468,0.024973,-0.009546,-0.027641,0.006208,7.54e-4,-0.002751,0.002745,0.0014839999999999999,-0.010476,0.011568,-0.004311
England_MIA:I13687,0.12975799999999998,0.128972,0.061094,0.048450000000000014,0.035391,0.013387,-0.004935,-6.92e-4,0.004909,-0.0014579999999999999,-0.005846,0.008992,-0.008176,-0.028763,0.026465,0.019756,0.021253,0.002407,-0.004274,0.008754,0.0011229999999999999,0.003462,0.004314,0.009399,9.58e-4
England_MIA:I13717,0.124067,0.141159,0.057322,0.038437,0.039392,0.011992,0.00517,0.008307,0.0045000000000000005,0.011116,-0.004547,0.009442,-0.014123,-0.007568999999999999,0.024973,-0.006098999999999999,-0.026729,8.87e-4,0.007793,-0.007754,-2.5e-4,0.0040809999999999996,0.002218,0.010363,0.001557
England_MIA:I13727,0.132035,0.133034,0.056568,0.048127,0.032621,0.016732999999999998,-0.001645,0.003,0.0045000000000000005,0.005648999999999999,-0.004384,5.989999999999999e-4,-0.005203,-0.018029,0.016422,0.002121,-0.009909,0.001014,0.004399,2.5e-4,-0.003244,0.003339,0.0053,0.009158,-0.006465999999999999
England_MIA:I13728,0.130897,0.139128,0.057699,0.04522,0.046778,0.021196,-0.004465,0.006,0.0045000000000000005,1.8199999999999998e-4,-0.005521,0.004046,-0.008176,-0.015414,0.016558,0.00411,-0.002999,0.004687,-0.006411,0.009004,0.00549,0.01051,-0.003328,-0.002169,-0.0033529999999999996
England_MIA:I13729,0.121791,0.126941,0.06675,0.047804,0.041238,0.021475,-2.35e-4,0.0034609999999999997,0.011658,0.004190999999999999,-8.12e-4,0.004046,-0.012339,-0.01913,0.026330000000000006,-0.014983,-0.026989,0.003547,-0.002891,-0.001501,0.014599000000000001,0.003215,0.006286,0.001928,-0.008022999999999999
England_MIA:I13730,0.12520499999999998,0.133034,0.05506000000000001,0.044251,0.0397,0.013108,9.4e-4,0.006461,0.005318,9.11e-4,-0.008119,0.009741,-0.019475,-0.013762,0.016151,0.011403,-1.3000000000000002e-4,0,0.0030169999999999997,7.5e-4,0.005241,0.008284999999999999,-0.00986,0.009037,0.006586
England_MIA:I13731,0.12748199999999998,0.13100299999999998,0.065996,0.060401,0.036007,0.0251,0.009635,0.005769,0.008385,0.003462,9.739999999999999e-4,0.007493,-0.011744,-0.018854,0.023615,0.009944,-0.004824,0.0022800000000000003,1.26e-4,-1.25e-4,3.74e-4,-0.007666,0.0038209999999999997,0.008676,0.003952
England_MIA:I13732,0.13544900000000001,0.14319,0.056945,0.050711,0.0437,0.016455,0.007285,0.008538,0.0038859999999999997,7.289999999999998e-4,-0.003248,0.007793,-0.01115,-0.016928,0.018594,0.009016,-0.002477,0.0057009999999999995,-0.001508,0.013757,-0.002995,0.001607,-0.001849,0.006266,-0.002395
England_MIA:I14347,0.133173,0.12592599999999998,0.065996,0.051357,0.038776,0.026495,-0.0047,0.002538,0.01084,0.0072889999999999995,-0.005846,0.003297,-0.014717,-0.016790000000000006,0.035559,0.008088,-0.009127,-2.5299999999999997e-4,1.26e-4,0.017008,0.009483,-0.00136,-0.009244,-2.4099999999999998e-4,-0.002155
England_MIA:I14348,0.12975799999999998,0.136081,0.059208,0.056201999999999995,0.035391,0.019243,0.00376,0.005537999999999999,0.003068,0.005285,-0.011205,0.010491,-0.010704,-0.024634,0.024973,0.012729,-0.006128,0.001014,-0.004148,0.003502,0.016720000000000002,0,-0.001972,0.005060999999999999,-0.001317
England_MIA:I14380,0.12862,0.132019,0.059961999999999994,0.047804,0.039392,0.013108,2.35e-4,0.0062309999999999996,0.013908,0.006743,-0.002923,0.006894,-0.016204,-0.012386,0.017915,0.009281,-2.61e-4,0.001774,0.004148,8.749999999999999e-4,-4.99e-4,0.007790000000000002,0.001725,0.004458,5.989999999999999e-4
England_MIA:I14549,0.12862,0.136081,0.056945,0.048773,0.031698,0.015338999999999998,0.00235,0.0062309999999999996,0.004295,0.006743,-0.010068,0.007343,-0.024083,-0.021332,0.025651,0.008884,-0.005346,0.003294,0.003645,0,0.007861,0.005193,6.16e-4,4.819999999999999e-4,-0.005627999999999999
England_MIA:I14551,0.12862,0.132019,0.054681999999999994,0.040375,0.044008,0.010319,-0.001175,0.002538,0.0071579999999999994,0.013303,-0.006170999999999999,0.009891,-0.018434,-0.006744,0.019271999999999997,3.9799999999999997e-4,-0.012647,3.8e-4,-0.002137,0.007378999999999999,0.0058649999999999996,0.010140000000000001,-7.39e-4,0.005903999999999999,-5.989999999999999e-4
England_MIA:I14800,0.134311,0.140143,0.061094,0.036499,0.045547,0.011992,0,-0.002077,0.015953,0.00893,-0.012017,0.013488,-0.014569,-0.010735,0.020901,-0.008088,-0.01682,0.003421,0.004399,-0.0076289999999999995,0.009109,0.013602,0.001109,-0.003856,-0.005389
England_MIA:I14802,0.118376,0.13405,0.056568,0.046512,0.046161999999999995,0.015338999999999998,0.001175,0.006,0.009817,0.008565,-0.009581,0.013188,-0.015609,-0.007431999999999999,0.027280000000000002,-0.004242999999999999,-0.019688,7.6e-4,0.003771,-0.001751,0.0034939999999999997,0.004946,-0.0067789999999999994,0.004579,-0.012334
England_MIA:I14804,0.130897,0.132019,0.065619,0.057817,0.036007,0.015338999999999998,-4.7e-4,0.002538,-0.0016359999999999999,-0.008383,-0.002761,0.0029969999999999997,-0.0074329999999999995,-0.020643,0.019137,0.010209,0.012778,-0.001267,-0.0012569999999999999,0.02001,0.0013729999999999999,-0.006430000000000002,0.005915999999999999,0.005903999999999999,-0.001557
England_MIA:I14807,0.12520499999999998,0.13405,0.06675,0.050711,0.0397,0.025937,-0.004935,-0.001385,0.002659,-0.005285,-0.004547,0.008692,-0.011298,-0.017478,0.017915,0.006895,-0.006389,8.87e-4,0.001508,5e-4,0.009483,0.003957,0.00419,0,-0.007903
England_MIA:I14808,0.124067,0.127957,0.058077,0.036822,0.0397,0.006972,-0.00141,0.004615,0.011453,0.005467,-0.003085,0.005095,-0.017096,-0.021744,0.022122,-0.001326,-0.004693999999999999,0.007600999999999999,-0.003645,0.011380000000000001,0.008111,0.009398,-0.003204,0.002169,-0.004311
England_MIA:I14858,0.12975799999999998,0.12491000000000001,0.063733,0.039406,0.048932,0.022590000000000002,0.00188,0.009923,-2.05e-4,0.006743,-0.004872,0.007493,-0.017096,-0.011836,0.021037,0.006762,-0.004693999999999999,0.001267,0.003771,0.0067529999999999995,0.010606,-0.001113,0.003204,0.0039759999999999995,-0.005868
